rule_id,src_obj_id,dst_obj_id
rule_0277,obj_07983,obj_00722
rule_0277,obj_06015,obj_02010
rule_0277,obj_07060,obj_00891
rule_0277,obj_06024,obj_00415
rule_0277,obj_06207,obj_00699
rule_0277,obj_06149,obj_02868
rule_0277,obj_07853,obj_01679
rule_0277,obj_05631,obj_02047
rule_0277,obj_06586,obj_00040
rule_0277,obj_05700,obj_00315
rule_0277,obj_06796,obj_01093
rule_0277,obj_07244,obj_08983
rule_0277,obj_02950,obj_02669
rule_0277,obj_07682,obj_00948
rule_0277,obj_06149,obj_02969
rule_0277,obj_08883,obj_02585
rule_0277,obj_07570,obj_01099
rule_0277,obj_05367,obj_01507
rule_0277,obj_07412,obj_02129
rule_0277,obj_06356,obj_00050
rule_0278,obj_06653,obj_00111
rule_0278,obj_06721,obj_01473
rule_0278,obj_06587,obj_02546
rule_0278,obj_06822,obj_01403
rule_0278,obj_07671,obj_00883
rule_0278,obj_07431,obj_01936
rule_0278,obj_00913,obj_07011
rule_0278,obj_05856,obj_02590
rule_0278,obj_00614,obj_01708
rule_0278,obj_06370,obj_00534
rule_0278,obj_00510,obj_02531
rule_0278,obj_07467,obj_01159
rule_0278,obj_05341,obj_00632
rule_0278,obj_06627,obj_06759
rule_0278,obj_06898,obj_01607
rule_0278,obj_00581,obj_01092
rule_0278,obj_07535,obj_01023
rule_0278,obj_07731,obj_01957
rule_0278,obj_05868,obj_00835
rule_0278,obj_06162,obj_01319
rule_0278,obj_02902,obj_00696
rule_0278,obj_05814,obj_00644
rule_0278,obj_07079,obj_00198
rule_0278,obj_07077,obj_01964
rule_0278,obj_07548,obj_00370
rule_0278,obj_07388,obj_01645
rule_0278,obj_06667,obj_01239
rule_0278,obj_05850,obj_07030
rule_0278,obj_07056,obj_01087
rule_0278,obj_07204,obj_01774
rule_0278,obj_07046,obj_00239
rule_0278,obj_07129,obj_04641
rule_0278,obj_06127,obj_07860
rule_0278,obj_07845,obj_02398
rule_0278,obj_07807,obj_01979
rule_0278,obj_07602,obj_02648
rule_0278,obj_09793,obj_01499
rule_0278,obj_06812,obj_00780
rule_0278,obj_05913,obj_02522
rule_0278,obj_07829,obj_02420
rule_0278,obj_05610,obj_02365
rule_0278,obj_07988,obj_01345
rule_0278,obj_05386,obj_02619
rule_0278,obj_06591,obj_02956
rule_0278,obj_06324,obj_02949
rule_0278,obj_05316,obj_01165
rule_0278,obj_04238,obj_02412
rule_0278,obj_06868,obj_04999
rule_0278,obj_05811,obj_00074
rule_0278,obj_06986,obj_09593
rule_0278,obj_07985,obj_07984
rule_0278,obj_07926,obj_08303
rule_0278,obj_07601,obj_09735
rule_0278,obj_07664,obj_00994
rule_0278,obj_05571,obj_02673
rule_0278,obj_07318,obj_03465
rule_0278,obj_06600,obj_00992
rule_0278,obj_06448,obj_01261
rule_0278,obj_05603,obj_00073
rule_0278,obj_06728,obj_02532
rule_0278,obj_06375,obj_00394
rule_0278,obj_05520,obj_02043
rule_0278,obj_07307,obj_01391
rule_0278,obj_07870,obj_02560
rule_0278,obj_02424,obj_00680
rule_0278,obj_07234,obj_02321
rule_0278,obj_07257,obj_00879
rule_0278,obj_06302,obj_07200
rule_0278,obj_06153,obj_00487
rule_0278,obj_07201,obj_00261
rule_0278,obj_06140,obj_02647
rule_0278,obj_05812,obj_02838
rule_0278,obj_07570,obj_01917
rule_0278,obj_07856,obj_02973
rule_0278,obj_06210,obj_01951
rule_0278,obj_06642,obj_00345
rule_0278,obj_07359,obj_00950
rule_0278,obj_06320,obj_02948
rule_0278,obj_05792,obj_00245
rule_0278,obj_07329,obj_02428
rule_0278,obj_06278,obj_00688
rule_0278,obj_07641,obj_01655
rule_0278,obj_05438,obj_00255
rule_0278,obj_07642,obj_01767
rule_0278,obj_06783,obj_02654
rule_0278,obj_04439,obj_01644
rule_0278,obj_05914,obj_01554
rule_0278,obj_05399,obj_02212
rule_0278,obj_05761,obj_01209
rule_0278,obj_06829,obj_02804
rule_0278,obj_06388,obj_01582
rule_0278,obj_05434,obj_02345
rule_0278,obj_05429,obj_01445
rule_0278,obj_05989,obj_00275
rule_0278,obj_07503,obj_01779
rule_0278,obj_05907,obj_01245
rule_0278,obj_07004,obj_02680
rule_0278,obj_07556,obj_01903
rule_0278,obj_05973,obj_01937
rule_0278,obj_07219,obj_00131
rule_0278,obj_06003,obj_00001
rule_0278,obj_07401,obj_01788
rule_0278,obj_07640,obj_02257
rule_0278,obj_07729,obj_02768
rule_0278,obj_06881,obj_01452
rule_0278,obj_06542,obj_02502
rule_0278,obj_07713,obj_02142
rule_0278,obj_05701,obj_01009
rule_0278,obj_07485,obj_00910
rule_0278,obj_00806,obj_02856
rule_0278,obj_07074,obj_02025
rule_0278,obj_06802,obj_00076
rule_0278,obj_07684,obj_00812
rule_0278,obj_05651,obj_01846
rule_0278,obj_07875,obj_09839
rule_0278,obj_06855,obj_00922
rule_0278,obj_07878,obj_00339
rule_0278,obj_07052,obj_00800
rule_0278,obj_07759,obj_00217
rule_0278,obj_07348,obj_00138
rule_0278,obj_07822,obj_02900
rule_0278,obj_06176,obj_01780
rule_0278,obj_03439,obj_01666
rule_0278,obj_07416,obj_00928
rule_0278,obj_07191,obj_00052
rule_0278,obj_05451,obj_01419
rule_0278,obj_08765,obj_02884
rule_0278,obj_05688,obj_02924
rule_0278,obj_07872,obj_00703
rule_0278,obj_06940,obj_01462
rule_0278,obj_07889,obj_00971
rule_0278,obj_07276,obj_02904
rule_0278,obj_06421,obj_00292
rule_0278,obj_06139,obj_02439
rule_0278,obj_02410,obj_02520
rule_0278,obj_05772,obj_02244
rule_0278,obj_05090,obj_08498
rule_0278,obj_06508,obj_00942
rule_0278,obj_07165,obj_00856
rule_0278,obj_07116,obj_00607
rule_0278,obj_05767,obj_03736
rule_0278,obj_06921,obj_01410
rule_0278,obj_06483,obj_00018
rule_0278,obj_07167,obj_02101
rule_0278,obj_07036,obj_00448
rule_0278,obj_07268,obj_01726
rule_0278,obj_05777,obj_05303
rule_0278,obj_07260,obj_02290
rule_0278,obj_06307,obj_00889
rule_0278,obj_07076,obj_02910
rule_0278,obj_06264,obj_02549
rule_0278,obj_06010,obj_02992
rule_0278,obj_07710,obj_02843
rule_0278,obj_05955,obj_01956
rule_0278,obj_06608,obj_02909
rule_0278,obj_06816,obj_02737
rule_0278,obj_05934,obj_04224
rule_0278,obj_06988,obj_00641
rule_0278,obj_07817,obj_02066
rule_0278,obj_07700,obj_00912
rule_0278,obj_07417,obj_00333
rule_0278,obj_07214,obj_01873
rule_0278,obj_06685,obj_00762
rule_0278,obj_07128,obj_00150
rule_0278,obj_07936,obj_00697
rule_0278,obj_06506,obj_00173
rule_0278,obj_07052,obj_00200
rule_0278,obj_06921,obj_02082
rule_0278,obj_07535,obj_02857
rule_0278,obj_07268,obj_02868
rule_0278,obj_05761,obj_00419
rule_0278,obj_00614,obj_00519
rule_0278,obj_06483,obj_02954
rule_0278,obj_05701,obj_00774
rule_0278,obj_06003,obj_02063
rule_0278,obj_07074,obj_02682
rule_0278,obj_07829,obj_00852
rule_0278,obj_07056,obj_02957
rule_0278,obj_07268,obj_02768
rule_0278,obj_06307,obj_00607
rule_0278,obj_06587,obj_01345
rule_0278,obj_06986,obj_00198
rule_0278,obj_07467,obj_00131
rule_0278,obj_04238,obj_02244
rule_0278,obj_07079,obj_01979
rule_0278,obj_06685,obj_02856
rule_0278,obj_06264,obj_01645
rule_0278,obj_07416,obj_01644
rule_0278,obj_09793,obj_00534
rule_0278,obj_05812,obj_02647
rule_0278,obj_07129,obj_01951
rule_0278,obj_05429,obj_02957
rule_0278,obj_02424,obj_02590
rule_0278,obj_06783,obj_02502
rule_0278,obj_07664,obj_02398
rule_0278,obj_06320,obj_00780
rule_0278,obj_06176,obj_01209
rule_0278,obj_06153,obj_02909
rule_0278,obj_07535,obj_00131
rule_0278,obj_06855,obj_02680
rule_0278,obj_07276,obj_02257
rule_0278,obj_06721,obj_00419
rule_0278,obj_06153,obj_02043
rule_0278,obj_07076,obj_01917
rule_0278,obj_05868,obj_00992
rule_0278,obj_02410,obj_02066
rule_0278,obj_07602,obj_00632
rule_0278,obj_05603,obj_02648
rule_0278,obj_06728,obj_01452
rule_0278,obj_06003,obj_02398
rule_0278,obj_05399,obj_00696
rule_0278,obj_07729,obj_01936
rule_0278,obj_07467,obj_04641
rule_0278,obj_07710,obj_00052
rule_0278,obj_07548,obj_07030
rule_0278,obj_07417,obj_02365
rule_0278,obj_00581,obj_02025
rule_0278,obj_07004,obj_00487
rule_0278,obj_06608,obj_01023
rule_0278,obj_07548,obj_00812
rule_0278,obj_06986,obj_02560
rule_0278,obj_06921,obj_00198
rule_0278,obj_06653,obj_02428
rule_0278,obj_06542,obj_01403
rule_0278,obj_06812,obj_00173
rule_0278,obj_05914,obj_00487
rule_0278,obj_06153,obj_01917
rule_0278,obj_06587,obj_01937
rule_0278,obj_05856,obj_03736
rule_0278,obj_07056,obj_01391
rule_0278,obj_07129,obj_02520
rule_0278,obj_02902,obj_02257
rule_0278,obj_00581,obj_00942
rule_0278,obj_03439,obj_01708
rule_0278,obj_07731,obj_01345
rule_0278,obj_07004,obj_00835
rule_0278,obj_06210,obj_02546
rule_0278,obj_05812,obj_05303
rule_0278,obj_04439,obj_01391
rule_0278,obj_07817,obj_01708
rule_0278,obj_07485,obj_00688
rule_0278,obj_06812,obj_00074
rule_0278,obj_06627,obj_01655
rule_0278,obj_06508,obj_02025
rule_0278,obj_07004,obj_00111
rule_0278,obj_06986,obj_01087
rule_0278,obj_06210,obj_02025
rule_0278,obj_06010,obj_02956
rule_0278,obj_07641,obj_00261
rule_0278,obj_07359,obj_01979
rule_0278,obj_06421,obj_00131
rule_0278,obj_06010,obj_00275
rule_0278,obj_06855,obj_01462
rule_0278,obj_06728,obj_00780
rule_0278,obj_07878,obj_00994
rule_0278,obj_06783,obj_00632
rule_0278,obj_07556,obj_01607
rule_0278,obj_07257,obj_02142
rule_0278,obj_07307,obj_00394
rule_0278,obj_06324,obj_02412
rule_0278,obj_07889,obj_00339
rule_0279,obj_05322,obj_00843
rule_0279,obj_05857,obj_02525
rule_0279,obj_00223,obj_01511
rule_0279,obj_06253,obj_01192
rule_0279,obj_00372,obj_01616
rule_0279,obj_05933,obj_02142
rule_0279,obj_05585,obj_01691
rule_0279,obj_08775,obj_02918
rule_0279,obj_07197,obj_05156
rule_0279,obj_07376,obj_01573
rule_0279,obj_06250,obj_09473
rule_0279,obj_02579,obj_08887
rule_0279,obj_01749,obj_01582
rule_0279,obj_01345,obj_02306
rule_0279,obj_05673,obj_01574
rule_0279,obj_05602,obj_00158
rule_0279,obj_07518,obj_01975
rule_0279,obj_06838,obj_01019
rule_0279,obj_05780,obj_00997
rule_0279,obj_02892,obj_00060
rule_0279,obj_07623,obj_01233
rule_0279,obj_06307,obj_01151
rule_0279,obj_07742,obj_01924
rule_0279,obj_05435,obj_02791
rule_0279,obj_05464,obj_01067
rule_0279,obj_06172,obj_01717
rule_0279,obj_06026,obj_00433
rule_0279,obj_05960,obj_01892
rule_0279,obj_06992,obj_01500
rule_0279,obj_04546,obj_01127
rule_0279,obj_07646,obj_02969
rule_0279,obj_06722,obj_07216
rule_0279,obj_07740,obj_01367
rule_0279,obj_07975,obj_01410
rule_0279,obj_05782,obj_00154
rule_0279,obj_02976,obj_01630
rule_0279,obj_07725,obj_00633
rule_0279,obj_06451,obj_06894
rule_0279,obj_05303,obj_01002
rule_0279,obj_07149,obj_02137
rule_0279,obj_06426,obj_09144
rule_0279,obj_06501,obj_05145
rule_0279,obj_07190,obj_08794
rule_0279,obj_06999,obj_02096
rule_0279,obj_07986,obj_01808
rule_0279,obj_07479,obj_02965
rule_0279,obj_06352,obj_00533
rule_0279,obj_05503,obj_01155
rule_0279,obj_05330,obj_01828
rule_0279,obj_06067,obj_02152
rule_0279,obj_07428,obj_01222
rule_0279,obj_07288,obj_01054
rule_0279,obj_05756,obj_06372
rule_0279,obj_07702,obj_06013
rule_0279,obj_05838,obj_00334
rule_0279,obj_06184,obj_01639
rule_0279,obj_07566,obj_02774
rule_0279,obj_05700,obj_00180
rule_0279,obj_06236,obj_00505
rule_0279,obj_06238,obj_00064
rule_0279,obj_07030,obj_00621
rule_0279,obj_06917,obj_00556
rule_0279,obj_08218,obj_02004
rule_0279,obj_05582,obj_01732
rule_0279,obj_06658,obj_09960
rule_0279,obj_05493,obj_02792
rule_0279,obj_07591,obj_00145
rule_0279,obj_07633,obj_01920
rule_0279,obj_07845,obj_01216
rule_0279,obj_00675,obj_07464
rule_0279,obj_06363,obj_02693
rule_0279,obj_05906,obj_01682
rule_0279,obj_06497,obj_01240
rule_0279,obj_05607,obj_00616
rule_0279,obj_05724,obj_02494
rule_0279,obj_07939,obj_07725
rule_0279,obj_05554,obj_00249
rule_0279,obj_06405,obj_00726
rule_0279,obj_05524,obj_01600
rule_0279,obj_07229,obj_00603
rule_0279,obj_07699,obj_00733
rule_0279,obj_07635,obj_03841
rule_0279,obj_06718,obj_00770
rule_0279,obj_01279,obj_00538
rule_0279,obj_06481,obj_01777
rule_0279,obj_07964,obj_02976
rule_0279,obj_05940,obj_04483
rule_0279,obj_07917,obj_00490
rule_0279,obj_05692,obj_00631
rule_0279,obj_08490,obj_01946
rule_0279,obj_09930,obj_00857
rule_0279,obj_05858,obj_01011
rule_0279,obj_05676,obj_00107
rule_0279,obj_07108,obj_00926
rule_0279,obj_06814,obj_01590
rule_0279,obj_06423,obj_02865
rule_0279,obj_07838,obj_00567
rule_0279,obj_05522,obj_02006
rule_0279,obj_06036,obj_09737
rule_0279,obj_06169,obj_01345
rule_0279,obj_06118,obj_04899
rule_0279,obj_05437,obj_02625
rule_0279,obj_07431,obj_00469
rule_0279,obj_07741,obj_00760
rule_0279,obj_02655,obj_01636
rule_0279,obj_07339,obj_01337
rule_0279,obj_06810,obj_01400
rule_0279,obj_05661,obj_00122
rule_0279,obj_06614,obj_01099
rule_0279,obj_06919,obj_06215
rule_0279,obj_06623,obj_03933
rule_0279,obj_07330,obj_02484
rule_0279,obj_05378,obj_04075
rule_0279,obj_05546,obj_02639
rule_0279,obj_07228,obj_09228
rule_0279,obj_05627,obj_01124
rule_0279,obj_07752,obj_00259
rule_0279,obj_08263,obj_00268
rule_0279,obj_07805,obj_02866
rule_0279,obj_07314,obj_00104
rule_0279,obj_07624,obj_00281
rule_0279,obj_06032,obj_02613
rule_0279,obj_07429,obj_00125
rule_0279,obj_06766,obj_01314
rule_0279,obj_07689,obj_01527
rule_0279,obj_06684,obj_01213
rule_0279,obj_06006,obj_00898
rule_0279,obj_07965,obj_00624
rule_0279,obj_07221,obj_02828
rule_0279,obj_01901,obj_08522
rule_0279,obj_06984,obj_01195
rule_0279,obj_06208,obj_01141
rule_0279,obj_05307,obj_00074
rule_0279,obj_07592,obj_00528
rule_0279,obj_03909,obj_01666
rule_0279,obj_07205,obj_02867
rule_0279,obj_06291,obj_02443
rule_0279,obj_07661,obj_01959
rule_0279,obj_07049,obj_02454
rule_0279,obj_06334,obj_07353
rule_0279,obj_07499,obj_01578
rule_0279,obj_06386,obj_02868
rule_0279,obj_06463,obj_02572
rule_0279,obj_07024,obj_01952
rule_0279,obj_07439,obj_01435
rule_0279,obj_03318,obj_00409
rule_0279,obj_07040,obj_03459
rule_0279,obj_07757,obj_02073
rule_0279,obj_07547,obj_01539
rule_0279,obj_09252,obj_02445
rule_0279,obj_07534,obj_01165
rule_0279,obj_07666,obj_00286
rule_0279,obj_05328,obj_07821
rule_0279,obj_06122,obj_01089
rule_0279,obj_07693,obj_01839
rule_0279,obj_06894,obj_01450
rule_0279,obj_06712,obj_00573
rule_0279,obj_05558,obj_00817
rule_0279,obj_06373,obj_00845
rule_0279,obj_05036,obj_01160
rule_0279,obj_06696,obj_00179
rule_0279,obj_06288,obj_02532
rule_0279,obj_07353,obj_00377
rule_0279,obj_07009,obj_09357
rule_0279,obj_06540,obj_05234
rule_0279,obj_07803,obj_02023
rule_0279,obj_07709,obj_02474
rule_0279,obj_05518,obj_07547
rule_0279,obj_06464,obj_01608
rule_0279,obj_06252,obj_00268
rule_0279,obj_07464,obj_00490
rule_0279,obj_07676,obj_04899
rule_0279,obj_07482,obj_02639
rule_0279,obj_07359,obj_00107
rule_0279,obj_07067,obj_02073
rule_0279,obj_05433,obj_01682
rule_0279,obj_02416,obj_09960
rule_0279,obj_05543,obj_02306
rule_0279,obj_07313,obj_01808
rule_0279,obj_07193,obj_01717
rule_0279,obj_07437,obj_01808
rule_0279,obj_06039,obj_00573
rule_0279,obj_06067,obj_00857
rule_0279,obj_05558,obj_01574
rule_0279,obj_07725,obj_01019
rule_0279,obj_05330,obj_02096
rule_0279,obj_07205,obj_02867
rule_0279,obj_06540,obj_01155
rule_0279,obj_07009,obj_06013
rule_0279,obj_06039,obj_09357
rule_0279,obj_07838,obj_00533
rule_0279,obj_07314,obj_00556
rule_0279,obj_07591,obj_03933
rule_0279,obj_07339,obj_00154
rule_0279,obj_07592,obj_04483
rule_0279,obj_06766,obj_01002
rule_0279,obj_05700,obj_09737
rule_0279,obj_08775,obj_01682
rule_0279,obj_06386,obj_01630
rule_0279,obj_06838,obj_02484
rule_0279,obj_06463,obj_08794
rule_0279,obj_06423,obj_00259
rule_0279,obj_07635,obj_01828
rule_0279,obj_06036,obj_00857
rule_0279,obj_05518,obj_01011
rule_0279,obj_08775,obj_07821
rule_0279,obj_07699,obj_00528
rule_0279,obj_06122,obj_02868
rule_0279,obj_06252,obj_00154
rule_0279,obj_08775,obj_00286
rule_0279,obj_06039,obj_01151
rule_0279,obj_07429,obj_00158
rule_0279,obj_07845,obj_01578
rule_0279,obj_05433,obj_00726
rule_0279,obj_00372,obj_01314
rule_0279,obj_06696,obj_01151
rule_0279,obj_06334,obj_09144
rule_0279,obj_07803,obj_00060
rule_0279,obj_05906,obj_01410
rule_0279,obj_06814,obj_02969
rule_0279,obj_07197,obj_01500
rule_0279,obj_06712,obj_00433
rule_0279,obj_00372,obj_01067
rule_0279,obj_07193,obj_00060
rule_0279,obj_05433,obj_02532
rule_0279,obj_06363,obj_00533
rule_0279,obj_06984,obj_01590
rule_0279,obj_06766,obj_01151
rule_0279,obj_07464,obj_01691
rule_0279,obj_07439,obj_01222
rule_0279,obj_07499,obj_02792
rule_0279,obj_05543,obj_00505
rule_0279,obj_06122,obj_02445
rule_0279,obj_07009,obj_00107
rule_0279,obj_02416,obj_02792
rule_0279,obj_06696,obj_00556
rule_0279,obj_00372,obj_01616
rule_0279,obj_07193,obj_01639
rule_0279,obj_06122,obj_01213
rule_0279,obj_05524,obj_00556
rule_0279,obj_07742,obj_01222
rule_0279,obj_05607,obj_06372
rule_0279,obj_07108,obj_00631
rule_0279,obj_08218,obj_00074
rule_0279,obj_05724,obj_02443
rule_0279,obj_05493,obj_06894
rule_0279,obj_05960,obj_01011
rule_0279,obj_07803,obj_02572
rule_0279,obj_05522,obj_02639
rule_0279,obj_05503,obj_06372
rule_0279,obj_07986,obj_01240
rule_0279,obj_07030,obj_00843
rule_0279,obj_01749,obj_00259
rule_0279,obj_06026,obj_01054
rule_0279,obj_04546,obj_00621
rule_0279,obj_06712,obj_00180
rule_0279,obj_05524,obj_00505
rule_0279,obj_06838,obj_01314
rule_0279,obj_06984,obj_00268
rule_0279,obj_07624,obj_01975
rule_0279,obj_05543,obj_02152
rule_0279,obj_02976,obj_01924
rule_0279,obj_07439,obj_00633
rule_0279,obj_06036,obj_02073
rule_0279,obj_06334,obj_01089
rule_0279,obj_07803,obj_01511
rule_0280,obj_07936,obj_06005
rule_0280,obj_07293,obj_05471
rule_0280,obj_01273,obj_02636
rule_0280,obj_07420,obj_01346
rule_0280,obj_09425,obj_00901
rule_0280,obj_07947,obj_02502
rule_0280,obj_00117,obj_00688
rule_0280,obj_07140,obj_00223
rule_0280,obj_07288,obj_00061
rule_0280,obj_07890,obj_02266
rule_0280,obj_07797,obj_01604
rule_0280,obj_06194,obj_04156
rule_0280,obj_07968,obj_05738
rule_0280,obj_07922,obj_01626
rule_0280,obj_07258,obj_02055
rule_0280,obj_05498,obj_00685
rule_0280,obj_07278,obj_03288
rule_0280,obj_07416,obj_02390
rule_0280,obj_07902,obj_05918
rule_0280,obj_07614,obj_00733
rule_0280,obj_07662,obj_01289
rule_0280,obj_07352,obj_01436
rule_0280,obj_09019,obj_05399
rule_0280,obj_03446,obj_06358
rule_0280,obj_05638,obj_06168
rule_0280,obj_06811,obj_02588
rule_0280,obj_07870,obj_00544
rule_0280,obj_07988,obj_05002
rule_0280,obj_07871,obj_00657
rule_0280,obj_06495,obj_01572
rule_0280,obj_07874,obj_00478
rule_0280,obj_04869,obj_00403
rule_0280,obj_07731,obj_05443
rule_0280,obj_07471,obj_05987
rule_0280,obj_07087,obj_05795
rule_0280,obj_07419,obj_02088
rule_0280,obj_07392,obj_06557
rule_0280,obj_06839,obj_00565
rule_0280,obj_07415,obj_01522
rule_0280,obj_07603,obj_02122
rule_0280,obj_07536,obj_00227
rule_0280,obj_06994,obj_05969
rule_0280,obj_07342,obj_00093
rule_0280,obj_07332,obj_01746
rule_0280,obj_06976,obj_02295
rule_0280,obj_01093,obj_01120
rule_0280,obj_07651,obj_02203
rule_0280,obj_07118,obj_02429
rule_0280,obj_07828,obj_01314
rule_0280,obj_07000,obj_06047
rule_0280,obj_07276,obj_02091
rule_0280,obj_07664,obj_06742
rule_0280,obj_07139,obj_02340
rule_0280,obj_07408,obj_06507
rule_0280,obj_07122,obj_00517
rule_0280,obj_05310,obj_00206
rule_0280,obj_02909,obj_06299
rule_0280,obj_07875,obj_00236
rule_0280,obj_06849,obj_01632
rule_0280,obj_07013,obj_05719
rule_0280,obj_07640,obj_01831
rule_0280,obj_07213,obj_06251
rule_0280,obj_06086,obj_05806
rule_0280,obj_06820,obj_05607
rule_0280,obj_07287,obj_01674
rule_0280,obj_06441,obj_06336
rule_0280,obj_07914,obj_06435
rule_0280,obj_07011,obj_02435
rule_0280,obj_07374,obj_06504
rule_0280,obj_07837,obj_02421
rule_0280,obj_06901,obj_02705
rule_0280,obj_07196,obj_06683
rule_0280,obj_07800,obj_00553
rule_0280,obj_07910,obj_01613
rule_0280,obj_07022,obj_06510
rule_0280,obj_00584,obj_01051
rule_0280,obj_07355,obj_01910
rule_0280,obj_06905,obj_02376
rule_0280,obj_07721,obj_01898
rule_0280,obj_07425,obj_01545
rule_0280,obj_06907,obj_05431
rule_0280,obj_07507,obj_07646
rule_0280,obj_09189,obj_00289
rule_0280,obj_06978,obj_01977
rule_0280,obj_06548,obj_02600
rule_0280,obj_06804,obj_06570
rule_0280,obj_07260,obj_01702
rule_0280,obj_06937,obj_01988
rule_0280,obj_06438,obj_00536
rule_0280,obj_07577,obj_02551
rule_0280,obj_05760,obj_05630
rule_0280,obj_07377,obj_01189
rule_0280,obj_09788,obj_01524
rule_0280,obj_08799,obj_08843
rule_0280,obj_07816,obj_06263
rule_0280,obj_07580,obj_00009
rule_0280,obj_06933,obj_02964
rule_0280,obj_07430,obj_06179
rule_0280,obj_06970,obj_06418
rule_0280,obj_06084,obj_01588
rule_0280,obj_00047,obj_05686
rule_0280,obj_07571,obj_06344
rule_0280,obj_07826,obj_02240
rule_0280,obj_07860,obj_00710
rule_0280,obj_07679,obj_00092
rule_0280,obj_07405,obj_02116
rule_0280,obj_07379,obj_00815
rule_0280,obj_09132,obj_05563
rule_0280,obj_07184,obj_05816
rule_0280,obj_06937,obj_02675
rule_0280,obj_06839,obj_05628
rule_0280,obj_07332,obj_01385
rule_0280,obj_07087,obj_02853
rule_0280,obj_07408,obj_00726
rule_0280,obj_07408,obj_01508
rule_0280,obj_06438,obj_00696
rule_0280,obj_07640,obj_05575
rule_0280,obj_07293,obj_00712
rule_0280,obj_05760,obj_05736
rule_0280,obj_07419,obj_00874
rule_0280,obj_07011,obj_02700
rule_0280,obj_07536,obj_00595
rule_0280,obj_07536,obj_06011
rule_0280,obj_06978,obj_01936
rule_0280,obj_07420,obj_03672
rule_0280,obj_07870,obj_07786
rule_0280,obj_07408,obj_05947
rule_0280,obj_00584,obj_02698
rule_0280,obj_06905,obj_00027
rule_0280,obj_05638,obj_06319
rule_0280,obj_06970,obj_02937
rule_0280,obj_06976,obj_05788
rule_0280,obj_07947,obj_05467
rule_0280,obj_07416,obj_02118
rule_0280,obj_06976,obj_06090
rule_0280,obj_07936,obj_02100
rule_0280,obj_07260,obj_00742
rule_0280,obj_07377,obj_01834
rule_0280,obj_07379,obj_02701
rule_0280,obj_06978,obj_00647
rule_0280,obj_07837,obj_05819
rule_0280,obj_07797,obj_06007
rule_0280,obj_07988,obj_02104
rule_0280,obj_06804,obj_01851
rule_0280,obj_07988,obj_01837
rule_0280,obj_06548,obj_06320
rule_0280,obj_09425,obj_05720
rule_0280,obj_06970,obj_01501
rule_0280,obj_09019,obj_06409
rule_0280,obj_06976,obj_01286
rule_0280,obj_06086,obj_02915
rule_0280,obj_01273,obj_01669
rule_0280,obj_06905,obj_06206
rule_0280,obj_07419,obj_05684
rule_0280,obj_08799,obj_06776
rule_0280,obj_07288,obj_02749
rule_0280,obj_07603,obj_08024
rule_0280,obj_07603,obj_01590
rule_0280,obj_07890,obj_00100
rule_0280,obj_07118,obj_01769
rule_0280,obj_07022,obj_01025
rule_0280,obj_07213,obj_00551
rule_0280,obj_07603,obj_05821
rule_0280,obj_07118,obj_00196
rule_0280,obj_07910,obj_06138
rule_0280,obj_07580,obj_06769
rule_0280,obj_09425,obj_05408
rule_0280,obj_07122,obj_00316
rule_0280,obj_07287,obj_06287
rule_0280,obj_06811,obj_00958
rule_0280,obj_07293,obj_00523
rule_0280,obj_00117,obj_01431
rule_0280,obj_07870,obj_02524
rule_0280,obj_06976,obj_02633
rule_0280,obj_00584,obj_01196
rule_0280,obj_07293,obj_06563
rule_0280,obj_06820,obj_01703
rule_0280,obj_07875,obj_00615
rule_0280,obj_07471,obj_02661
rule_0280,obj_07731,obj_01279
rule_0280,obj_07293,obj_05742
rule_0280,obj_07258,obj_02354
rule_0280,obj_05638,obj_05912
rule_0280,obj_06905,obj_08424
rule_0280,obj_06804,obj_01378
rule_0280,obj_07910,obj_06101
rule_0280,obj_07139,obj_01078
rule_0280,obj_00117,obj_00724
rule_0280,obj_07293,obj_02796
rule_0280,obj_07342,obj_02587
rule_0280,obj_07013,obj_06772
rule_0280,obj_07332,obj_04430
rule_0280,obj_07408,obj_05945
rule_0280,obj_07721,obj_00915
rule_0280,obj_04869,obj_02961
rule_0280,obj_07968,obj_06639
rule_0280,obj_07651,obj_05383
rule_0280,obj_07013,obj_01927
rule_0280,obj_05310,obj_01907
rule_0280,obj_06438,obj_00465
rule_0280,obj_06978,obj_00004
rule_0280,obj_04869,obj_01667
rule_0280,obj_07425,obj_06587
rule_0280,obj_07651,obj_05900
rule_0280,obj_07947,obj_01881
rule_0280,obj_07871,obj_06024
rule_0280,obj_05498,obj_05733
rule_0280,obj_09019,obj_02238
rule_0280,obj_07947,obj_00258
rule_0280,obj_06804,obj_01009
rule_0280,obj_09132,obj_03270
rule_0280,obj_00117,obj_00374
rule_0280,obj_09189,obj_05800
rule_0280,obj_07640,obj_00694
rule_0280,obj_06933,obj_06288
rule_0280,obj_01093,obj_06659
rule_0280,obj_07332,obj_00070
rule_0280,obj_07580,obj_06270
rule_0280,obj_06438,obj_05905
rule_0280,obj_07332,obj_02886
rule_0280,obj_01273,obj_02762
rule_0280,obj_07910,obj_06160
rule_0280,obj_07140,obj_06253
rule_0280,obj_06994,obj_00429
rule_0280,obj_07430,obj_05839
rule_0280,obj_04869,obj_02966
rule_0280,obj_07196,obj_00283
rule_0280,obj_06978,obj_05313
rule_0280,obj_06438,obj_06105
